Date,KOSPI_index,Volume,Transaction_Amount,Market_Cap,Credit_Balance_KOSPI,Credit_Ratio_to_MarketCap,Credit_Change_Ratio_to_Transaction
2018-07-24,2280.2,43613.0,58319.0,15250948.0,24382600.0,1.598759631204565,1.1067748075241346
2018-07-23,2269.31,33429.0,55495.0,15177772.0,24420500.0,1.6089647413335766,0.6829444094062528
2018-07-20,2289.19,35324.0,49107.0,15316512.0,24463447.0,1.5971943873383183,0.8745596350825748
2018-07-19,2282.29,46452.0,54312.0,15260483.0,24510234.0,1.606124393310487,0.8614486669612609
2018-07-18,2290.11,40277.0,50322.0,15311126.0,24441558.0,1.5963266189566985,-1.364731131513056
2018-07-17,2297.92,37903.0,48979.0,15354420.0,24284473.0,1.581594941391469,-3.207190836889279
2018-07-16,2301.99,29712.0,49690.0,15381244.0,24330121.0,1.581804501638489,0.9186556651237674
2018-07-13,2310.9,29156.0,65007.0,15438927.0,24224506.0,1.5690537302236094,-1.6246711892565415
2018-07-12,2285.06,36441.0,61577.0,15270758.0,24162537.0,1.5822748942783325,-1.0063660132841807
2018-07-11,2280.62,42299.0,57009.0,15246753.0,24385741.0,1.5994055258847573,3.9152414531038957
2018-07-10,2294.16,33992.0,50388.0,15338210.0,24391077.0,1.5902166550073313,0.10589822973723903
2018-07-09,2285.8,35264.0,57964.0,15275558.0,24249120.0,1.5874457744849648,-2.4490545856048582
2018-07-06,2272.87,34443.0,63584.0,15190667.0,24344083.0,1.6025684059824366,1.4935046552591846
2018-07-05,2257.55,34688.0,51666.0,15096397.0,24389095.0,1.6155573412649389,0.8712112414353733
2018-07-04,2265.46,31510.0,48810.0,15143930.0,24474794.0,1.6161454787495717,1.7557672608072117
2018-07-03,2272.76,36603.0,60021.0,15191698.0,24495092.0,1.6123998778806687,0.33818163642725046
2018-07-02,2271.54,39327.0,59900.0,15188121.0,24631219.0,1.6217423471935732,2.2725709515859767
2018-06-29,2326.13,39666.0,63097.0,15547173.0,24714690.0,1.5896581327036112,1.322899662424521
2018-06-28,2314.24,41437.0,57754.0,15465389.0,24766670.0,1.6014256091456864,0.9000242407452298
2018-06-27,2342.03,52663.0,70073.0,15654679.0,24627943.0,1.5732001275784704,-1.9797496896094073
2018-06-26,2350.92,47091.0,65363.0,15707719.0,24677034.0,1.5710132069462155,0.7510518183069933
2018-06-25,2357.88,41508.0,56839.0,15749549.0,24734023.0,1.5704591287026695,1.0026390330582875
2018-06-22,2357.22,53726.0,66043.0,15743199.0,24673498.0,1.5672480542232872,-0.9164483745438577
2018-06-21,2337.83,43826.0,67846.0,15613942.0,24840255.0,1.5909022205923398,2.457875187925596
2018-06-20,2363.91,45600.0,69869.0,15785205.0,25121339.0,1.5914483847374805,4.023014498561594
2018-06-19,2340.11,60630.0,79946.0,15629233.0,25268640.0,1.6167549616798214,1.8425061916793837
2018-06-18,2376.24,56482.0,85935.0,15868017.0,25120356.0,1.5830809861118753,-1.7255367428870658
2018-06-15,2404.04,50236.0,90899.0,16053794.0,24998944.0,1.5571985039798069,-1.3356802605089164
2018-06-14,2423.48,53345.0,97543.0,16191214.0,24987690.0,1.5432869950332322,-0.11537475779912448
2018-06-12,2468.83,61317.0,96152.0,16489395.0,25027171.0,1.5177737570117036,0.4106102837174474
2018-06-11,2470.15,42795.0,70255.0,16494256.0,24962242.0,1.5133899946745097,-0.9241904490783575
2018-06-08,2451.58,53016.0,76727.0,16382266.0,24942575.0,1.5225350998451619,-0.2563243708212233
2018-06-07,2470.58,47415.0,80607.0,16509873.0,24949774.0,1.511203266069945,0.08930986142642698
2018-06-05,2453.76,50136.0,73448.0,16404711.0,24933902.0,1.5199232708214123,-0.21609846421958392
2018-06-04,2447.76,43893.0,77707.0,16364427.0,24973565.0,1.526088570042813,0.5104173369194539
2018-06-01,2438.96,60302.0,87675.0,16303378.0,24967571.0,1.5314354485309731,-0.068366124893071
2018-05-31,2423.01,81693.0,132521.0,16193878.0,24882892.0,1.536561656201189,-0.6389855192761902
2018-05-30,2409.03,57592.0,89995.0,16090527.0,24752763.0,1.5383438342324027,-1.4459581087838214
2018-05-29,2457.25,57184.0,85329.0,16419634.0,24546619.0,1.4949553077736082,-2.4158726810345836
2018-05-28,2478.96,70836.0,98412.0,16565848.0,24756850.0,1.4944511141234667,2.136233386172418
2018-05-25,2460.8,65359.0,90786.0,16450678.0,24779899.0,1.5063147549298577,0.253882757253321
2018-05-24,2466.01,63813.0,67662.0,16472511.0,24668214.0,1.497538171320693,-1.6506310780053797
2018-05-23,2471.91,75268.0,92620.0,16516048.0,24659838.0,1.4930834543469478,-0.09043403152666811
2018-05-21,2465.57,58809.0,62984.0,16467988.0,24723962.0,1.5013347107126869,1.0180998348786994
2018-05-18,2460.65,43138.0,64630.0,16435415.0,24722701.0,1.5042334495356522,-0.01951106297385115
2018-05-17,2448.45,59677.0,81905.0,16345482.0,24858560.0,1.520821472257594,1.6587387827360967
2018-05-16,2459.82,69181.0,98171.0,16427662.0,24766483.0,1.5076085081370678,-0.9379246416966314
2018-05-15,2458.54,71262.0,94463.0,16415971.0,24698270.0,1.5045269024902639,-0.7221134200692334
2018-05-14,2476.11,65071.0,95631.0,16541072.0,24710022.0,1.4938585600739782,0.12288902134245172
2018-05-11,2477.71,59990.0,75887.0,16555128.0,24607182.0,1.4863782388151876,-1.3551728227496145
2018-05-10,2464.16,49000.0,88704.0,16464132.0,24757476.0,1.5037219089351324,1.69433170995671
2018-05-09,2443.98,59337.0,90694.0,16333042.0,24839784.0,1.5208302286861197,0.9075352283502768
2018-05-08,2449.81,71473.0,96307.0,16383402.0,24764810.0,1.511579219016905,-0.7784896217305076
2018-05-04,2461.38,61202.0,108165.0,16451967.0,24722016.0,1.5026784335271277,-0.39563629639902004
2018-05-03,2487.25,61410.0,78661.0,16615565.0,24608303.0,1.4810391942735621,-1.445608370094456
2018-05-02,2505.61,80759.0,117123.0,16734573.0,24635142.0,1.472110582086558,0.22915225873654194
2018-04-30,2515.38,74629.0,94603.0,16801043.0,24594354.0,1.463858761625692,-0.43114911789266724
2018-04-27,2492.4,46496.0,82992.0,16643737.0,24541879.0,1.4745413845460307,-0.6322898592635434
2018-04-26,2475.64,52092.0,79217.0,16530740.0,24487273.0,1.4813174122876531,-0.6893217364959542
2018-04-25,2448.81,46610.0,75279.0,16347418.0,24525356.0,1.5002586952875372,0.505891417261122
2018-04-24,2464.14,52428.0,83009.0,16447435.0,24396495.0,1.4833008915979908,-1.5523738389813153
2018-04-23,2474.11,70142.0,93726.0,16517210.0,24341307.0,1.4736936201695081,-0.588822738621087
2018-04-20,2476.33,53172.0,78416.0,16531755.0,24227401.0,1.465506898692849,-1.4525862068965518
2018-04-19,2486.1,72703.0,101184.0,16601959.0,24299235.0,1.4636366105951713,0.7099343769765971
2018-04-18,2479.98,64729.0,82043.0,16552995.0,24167463.0,1.4600054552061426,-1.6061333690869422
2018-04-17,2453.77,39470.0,63606.0,16366246.0,24142262.0,1.47512520586578,-0.3962047605571801
2018-04-16,2457.49,34717.0,62207.0,16386256.0,24164178.0,1.4746613259307069,0.3523076181137171
2018-04-13,2455.07,39589.0,69239.0,16366091.0,24055357.0,1.4698291119119404,-1.5716720345470039
2018-04-12,2442.71,44157.0,81529.0,16261031.0,24024043.0,1.477399741750692,-0.38408419090139706
2018-04-11,2444.22,35519.0,74681.0,16266894.0,23893797.0,1.4688604351881804,-1.7440312797096986
2018-04-10,2450.74,35639.0,75201.0,16310615.0,23895498.0,1.4650274069984486,0.022619380061435355
2018-04-09,2444.08,33442.0,66074.0,16269978.0,23826811.0,1.4644648566826581,-1.0395465689983958
2018-04-06,2429.58,45431.0,73011.0,16174251.0,23875904.0,1.4761675208329585,0.6724055279341469
2018-04-05,2437.52,59104.0,75670.0,16229839.0,23761807.0,1.4640814982822687,-1.5078234439011498
2018-04-04,2408.06,55170.0,80921.0,16026185.0,23766147.0,1.482957235299605,0.05363255520816599
2018-04-03,2442.43,49714.0,79501.0,16253109.0,23758726.0,1.4617957708891265,-0.09334473780204022
2018-04-02,2444.16,39032.0,68417.0,16263929.0,23754911.0,1.460588705226148,-0.05576099507432363
2018-03-30,2445.85,39533.0,64344.0,16276470.0,23596584.0,1.449735968548463,-2.460633470098222
2018-03-29,2436.37,33336.0,72568.0,16210529.0,23529397.0,1.451488535630145,-0.9258488590012126
2018-03-28,2419.29,50131.0,77611.0,16100676.0,23687804.0,1.471230400512376,2.0410379971911197
2018-03-27,2452.06,33213.0,63056.0,16317432.0,23774454.0,1.456997277512785,1.374175336209084
2018-03-26,2437.08,30690.0,59286.0,16205076.0,23767263.0,1.4666554479596392,-0.12129339135715009
2018-03-23,2416.76,45795.0,79315.0,16060360.0,23748337.0,1.4786926943107128,-0.23861816806404842
2018-03-22,2496.02,48214.0,71788.0,16585231.0,23705377.0,1.4293064112281584,-0.5984287067476458
2018-03-21,2484.97,39907.0,59255.0,16503379.0,23738614.0,1.4384093099964559,0.5609146907433972
2018-03-20,2485.52,29150.0,53841.0,16504201.0,23715873.0,1.436959777695388,-0.4223732843000687
2018-03-19,2475.03,47722.0,59946.0,16442374.0,23671063.0,1.4396377919636179,-0.7475060888132653
2018-03-16,2493.97,37777.0,65664.0,16568580.0,23607323.0,1.4248247586697231,-0.9706993177387915
2018-03-15,2492.38,34401.0,60659.0,16561763.0,23743224.0,1.4336169404187222,2.240409502299741
2018-03-14,2486.08,36087.0,63797.0,16526291.0,23693167.0,1.4336651218352623,-0.7846293712870511
2018-03-13,2494.49,35020.0,78287.0,16577121.0,23704400.0,1.4299467320049122,0.14348486977403654
2018-03-12,2484.12,39130.0,65706.0,16497893.0,23630657.0,1.4323439362832575,-1.1223175965665235
2018-03-09,2459.45,43727.0,85737.0,16334387.0,23732499.0,1.4529164149227027,1.1878418885661965
2018-03-08,2433.08,39485.0,90530.0,16149336.0,23646834.0,1.4642604500890934,-0.9462609079863029
2018-03-07,2401.82,41297.0,89567.0,15949380.0,23663843.0,1.4836841933667642,0.18990253106612925
2018-03-06,2411.41,40011.0,65986.0,16003297.0,23655197.0,1.4781452222001503,-0.131027793774437
2018-03-05,2375.06,31225.0,57850.0,15759136.0,23538146.0,1.4936190664259767,-2.023353500432152
2018-03-02,2402.16,32040.0,60779.0,15939481.0,23551681.0,1.4775688744194369,0.22269204824034616
2018-02-28,2427.36,36756.0,71684.0,16115552.0,23519920.0,1.4594548173093915,-0.443069583170582
2018-02-27,2456.14,27123.0,56742.0,16294064.0,23544872.0,1.4449969019392583,0.43974480984103487
2018-02-26,2457.65,32126.0,56060.0,16302102.0,23561141.0,1.4452823936446968,0.2902069211559044
2018-02-23,2451.52,30058.0,53871.0,16260538.0,23518800.0,1.4463728075909912,-0.7859701880418035
2018-02-22,2414.28,34949.0,49820.0,16021489.0,23494503.0,1.4664369210627053,-0.48769570453633077
2018-02-21,2429.65,43228.0,60743.0,16127515.0,23344556.0,1.4474986381968953,-2.4685478162092753
2018-02-20,2415.12,42149.0,51466.0,16035591.0,23381402.0,1.458094185614986,0.7159289628103991
2018-02-19,2442.82,32214.0,58434.0,16216174.0,23435234.0,1.445176525609555,0.9212444809528699
2018-02-14,2421.83,30574.0,59703.0,16079993.0,23445042.0,1.458025634712652,0.16427985193373867
2018-02-13,2395.19,42342.0,73331.0,15899897.0,23446677.0,1.4746433263058245,0.022296163968853554
2018-02-12,2385.38,35229.0,66311.0,15818109.0,23545298.0,1.4885027028199136,1.4872494759542156
2018-02-09,2363.77,48911.0,85241.0,15673081.0,23483012.0,1.4983022163925523,-0.7307047078283925
2018-02-08,2407.62,36242.0,72751.0,15637543.0,22996659.0,1.4706056443777644,-6.685172712402578
2018-02-07,2396.56,46008.0,83694.0,15580730.0,23211502.0,1.4897570267888602,2.567005998040481
2018-02-06,2453.31,58284.0,95666.0,15952752.0,23207340.0,1.4547546404532585,-0.043505529655258925
2018-02-05,2491.75,44235.0,80961.0,16201590.0,22981353.0,1.4184628175382787,-2.7913069255567495
2018-02-02,2525.39,48182.0,82607.0,16413863.0,22973658.0,1.3996496741809044,-0.09315191206556345
2018-02-01,2568.54,59515.0,80531.0,16701437.0,22901833.0,1.37124925238469,-0.8918925631123419
2018-01-31,2566.46,40305.0,108426.0,16685798.0,22779660.0,1.3652124998756427,-1.1267869330234446
2018-01-30,2567.74,39704.0,78780.0,16686748.0,22438806.0,1.3447081480465817,-4.326656511805027
2018-01-29,2598.19,43747.0,79081.0,16888144.0,22443428.0,1.328945797714657,0.05844640305509541
2018-01-26,2574.76,40065.0,76736.0,16733592.0,22367085.0,1.3366577241754192,-0.9948785446205171
2018-01-25,2562.23,51461.0,78675.0,16652841.0,22335829.0,1.3412623707870628,-0.3972799491579282
2018-01-24,2538.0,37109.0,67647.0,16493153.0,22487888.0,1.3634681009749925,2.247830650287522
2018-01-23,2536.6,37001.0,68384.0,16486674.0,22419453.0,1.3598529939998814,-1.0007457884885353
2018-01-22,2502.11,34299.0,63853.0,16262875.0,22334044.0,1.3733146199549588,-1.3375878972013844
2018-01-19,2520.26,35185.0,62630.0,16377866.0,22326559.0,1.3632153908207578,-0.11951141625419129
2018-01-18,2515.81,33311.0,64477.0,16357245.0,22209561.0,1.3577812767370054,-1.814569536423841
2018-01-17,2515.43,33671.0,63257.0,16347719.0,22276488.0,1.3626664368282817,1.0580172945286688
2018-01-16,2521.74,34161.0,69137.0,16391882.0,22166541.0,1.3522877360879002,-1.5902772755543342
2018-01-15,2503.73,40455.0,61186.0,16265743.0,22134551.0,1.3608078647252695,-0.5228320203968227
2018-01-12,2496.42,43878.0,87722.0,16217170.0,22002599.0,1.3567471389891084,-1.5042064704407103
2018-01-11,2487.91,44434.0,77893.0,16166654.0,21841694.0,1.3510336770985512,-2.065718357233641
2018-01-10,2499.75,44402.0,85780.0,16240578.0,21711477.0,1.336866027797779,-1.51803450687806
2018-01-09,2510.23,37432.0,73455.0,16320670.0,21628133.0,1.3251988429396586,-1.1346266421618678
2018-01-08,2513.28,31143.0,64049.0,16347777.0,21622757.0,1.3226726178121955,-0.08393573670158784
2018-01-05,2497.52,30877.0,63175.0,16249705.0,21423615.0,1.3184002417274652,-3.1522279382667193
2018-01-04,2466.46,33384.0,68963.0,16049161.0,21286001.0,1.326299923092553,-1.9954758348679726
2018-01-03,2486.35,33109.0,60196.0,16176343.0,21202014.0,1.3106802940565738,-1.3952255963851419
2018-01-02,2479.65,26221.0,47864.0,16135082.0,21210052.0,1.3145301647676784,0.16793414674912252
2017-12-28,2467.49,22034.0,42744.0,16058209.0,21130075.0,1.315842569990215,-1.87106962380685
2017-12-27,2436.67,19485.0,48454.0,15848168.0,21372062.0,1.348550949232744,4.994159408923928
2017-12-26,2427.34,22464.0,56416.0,15783861.0,21411968.0,1.3565735278586146,0.7073525241066364
2017-12-22,2440.54,23041.0,48018.0,15874598.0,21432132.0,1.350089747154542,0.41992586113540753
2017-12-21,2429.83,24733.0,53515.0,15796906.0,21496835.0,1.360825657885158,1.2090628795664766
2017-12-20,2472.37,23618.0,47488.0,16077335.0,21585885.0,1.342628302514067,1.8752105795148248
2017-12-19,2478.53,30839.0,52399.0,16124127.0,21555327.0,1.3368368408410576,-0.5831790683028302
2017-12-18,2481.88,32277.0,44080.0,16142486.0,21576269.0,1.3366137656864006,0.4750907441016334
2017-12-15,2482.07,34076.0,60473.0,16140808.0,21533323.0,1.3340920107593126,-0.7101681742265143
2017-12-14,2469.48,31779.0,82765.0,16068042.0,21665522.0,1.3483610510851292,1.5972814595541593
2017-12-13,2480.55,25495.0,51213.0,16133244.0,21586396.0,1.3380071608660973,-1.5450373928494718
2017-12-12,2461.0,28119.0,52925.0,16014455.0,21651307.0,1.3519852533227013,1.226471421823335
2017-12-11,2471.49,24014.0,46131.0,16079434.0,21758180.0,1.3531682769430815,2.3167284472480545
2017-12-08,2464.0,40638.0,54849.0,16027671.0,21796219.0,1.3599118050276924,0.6935222155372022
2017-12-07,2461.98,40485.0,63076.0,15988858.0,21681244.0,1.3560220498549678,-1.8228010653814446
2017-12-06,2474.37,50762.0,66513.0,16051642.0,21720087.0,1.3531380154130026,0.5839910994843114
2017-12-05,2510.12,39543.0,59268.0,16278395.0,21701080.0,1.3331216007474938,-0.320695822366201
2017-12-04,2501.67,32385.0,60564.0,16229661.0,21666345.0,1.334984446070685,-0.5735255267155406
2017-12-01,2475.41,28857.0,57402.0,16065637.0,21914063.0,1.3640332468609866,4.315494233650395
2017-11-30,2476.37,33902.0,93976.0,16071693.0,21963884.0,1.3666191856701095,0.5301459947220567
2017-11-29,2512.9,30121.0,52776.0,16308442.0,21957246.0,1.3463730011732573,-0.12577686827345763
2017-11-28,2514.19,34824.0,65189.0,16317752.0,21835227.0,1.3381271513380029,-1.8717728451119053
2017-11-27,2507.81,28489.0,62571.0,16273007.0,21527580.0,1.3229011700173177,-4.91676655319557
2017-11-24,2544.33,29794.0,44773.0,16524086.0,21628508.0,1.308907978329331,2.254215710361155
2017-11-23,2537.15,39129.0,51742.0,16477214.0,21637647.0,1.3131860155485022,0.17662633837114916
2017-11-22,2540.51,48567.0,76001.0,16499785.0,21576680.0,1.3076946154146858,-0.8021868133314035
2017-11-21,2530.7,48489.0,70198.0,16425233.0,21451776.0,1.3060256740345784,-1.77930995185048
2017-11-20,2527.67,40426.0,58685.0,16404262.0,21396923.0,1.3043514545183441,-0.9347022237369004
2017-11-17,2533.99,36219.0,66497.0,16445298.0,21728572.0,1.3212635003634474,4.987428004270869
2017-11-16,2534.79,30293.0,56332.0,16454914.0,21337828.0,1.2967450331250592,-6.936448199957395
2017-11-15,2518.25,39822.0,72835.0,16349638.0,21294046.0,1.3024169709445554,-0.6011121026978787
2017-11-14,2526.64,28777.0,59991.0,16406711.0,21194934.0,1.2918453918033908,-1.6521144838392425
2017-11-13,2530.35,26653.0,61757.0,16446484.0,21069792.0,1.2811122425923984,-2.026361384134592
2017-11-10,2542.95,29153.0,55176.0,16525773.0,20950246.0,1.2677316819007498,-2.1666304190227637
2017-11-09,2550.57,29354.0,69318.0,16576459.0,20928148.0,1.2625222310748032,-0.31879165584696617
2017-11-08,2552.4,27704.0,57165.0,16588568.0,20877543.0,1.2585500448260514,-0.8852444677687397
2017-11-07,2545.44,25392.0,56657.0,16543398.0,20802569.0,1.2574544238130523,-1.3232963270204918
2017-11-06,2549.41,22119.0,54334.0,16572185.0,20813753.0,1.2559450066481879,0.20583796517834138
2017-11-03,2557.97,29277.0,55150.0,16630240.0,20724005.0,1.2461639158544915,-1.6273436083408885
2017-11-02,2546.36,52773.0,62551.0,16583882.0,20729897.0,1.2500026833283064,0.09419513676839698
2017-11-01,2556.47,36180.0,75678.0,16649015.0,20696690.0,1.2431179862592472,-0.4387933084912392
2017-10-31,2523.43,31379.0,76945.0,16422853.0,20618713.0,1.2554891041160754,-1.013412177529404
2017-10-30,2501.93,34201.0,70206.0,16265384.0,20567732.0,1.264509463779029,-0.7261630060108822
2017-10-27,2496.63,51123.0,63430.0,16244024.0,20449198.0,1.2588751407902377,-1.8687371906038153
2017-10-26,2480.63,64688.0,71433.0,16132412.0,20406114.0,1.2649140128580896,-0.6031386054064648
2017-10-25,2492.5,59943.0,50888.0,16215644.0,20656760.0,1.2738784842587811,4.9254441125609185
2017-10-24,2490.49,23201.0,46245.0,16207553.0,20513331.0,1.265664903270716,-3.1015028651746133
2017-10-23,2490.05,27420.0,47599.0,16200872.0,20193549.0,1.2464482775988848,-6.718250383411416
2017-10-20,2489.54,31321.0,56486.0,16196037.0,20121406.0,1.2423660183043543,-1.277183726941189
2017-10-19,2473.06,23663.0,68912.0,16084667.0,20108651.0,1.2501751512791655,-0.18509113071743674
2017-10-18,2482.91,24425.0,58265.0,16161020.0,20019288.0,1.2387391389899896,-1.5337338024543037
2017-10-17,2484.37,19905.0,53227.0,16169370.0,20021872.0,1.238259251906537,0.04854679016288726
2017-10-16,2480.05,22441.0,61751.0,16138279.0,20085569.0,1.2445917560354485,1.0315136596978187
2017-10-13,2473.62,23480.0,68239.0,16102092.0,19974946.0,1.2405186853981458,-1.6211110948284706
2017-10-12,2474.76,25621.0,62819.0,16109142.0,19942509.0,1.2379622080431099,-0.5163565163405975
2017-10-11,2458.16,20177.0,60864.0,16008756.0,19932789.0,1.2451179217173403,-0.15970031545741326
2017-10-10,2433.81,22174.0,75078.0,15837656.0,19990034.0,1.2621838736742357,0.7624736940248807
2017-09-29,2394.47,18419.0,46673.0,15582440.0,19923308.0,1.2785743439410002,-1.4296488333726136
2017-09-28,2373.14,19477.0,47128.0,15444744.0,19957065.0,1.2921590024412188,0.7162833135291122
2017-09-27,2372.57,20262.0,45985.0,15443049.0,20014679.0,1.2960315673413974,1.2528868109166031
2017-09-26,2374.32,31912.0,58532.0,15457854.0,20098114.0,1.300187852725223,1.4254595776669172
2017-09-25,2380.4,33935.0,48557.0,15506282.0,20105848.0,1.2966259739117345,0.1592767263216426
2017-09-22,2388.71,33362.0,61245.0,15553366.0,20037880.0,1.288330770329715,-1.109772226304188
2017-09-21,2406.5,33534.0,57301.0,15670708.0,19961863.0,1.2738328734094209,-1.3266260623723845
2017-09-20,2412.2,30329.0,56307.0,15706211.0,20001969.0,1.2735069584892245,0.7122737847869715
2017-09-19,2416.05,25459.0,53572.0,15728765.0,19968751.0,1.26956890766694,-0.6200627193309938
2017-09-18,2418.21,27348.0,52180.0,15736925.0,19864974.0,1.2623161132177982,-1.988827136834036
2017-09-15,2386.07,29874.0,64301.0,15523429.0,19772677.0,1.2737312741920617,-1.4353898073124836
2017-09-14,2377.66,31426.0,67508.0,15467816.0,19670942.0,1.2717336435861404,-1.5070065769982817
2017-09-13,2360.18,31887.0,60330.0,15360599.0,19687739.0,1.2817038580331406,0.27841869716558926
2017-09-12,2365.47,33357.0,50007.0,15394745.0,19781948.0,1.2849805566769699,1.8839162517247585
2017-09-11,2359.08,24361.0,49290.0,15353847.0,19724786.0,1.2846803801027846,-1.1597078514911747
2017-09-08,2343.72,21459.0,45886.0,15246388.0,19748923.0,1.2953181435498033,0.5260210085864969
2017-09-07,2346.19,27704.0,46971.0,15256808.0,19674099.0,1.2895291728125569,-1.5929829043452344
2017-09-06,2319.82,25268.0,53368.0,15083571.0,19807539.0,1.3131863137714537,2.5003747564083345
2017-09-05,2326.62,32043.0,49513.0,15122785.0,19892475.0,1.315397593763318,1.7154282713630764
2017-09-04,2329.65,24849.0,44227.0,15143967.0,19809889.0,1.30810434280529,-1.867320867343478
2017-09-01,2357.69,28006.0,48119.0,15325922.0,19738987.0,1.287947765883188,-1.4734720172904674
2017-08-31,2363.19,26505.0,53516.0,15356295.0,19726141.0,1.2845638221979976,-0.24004036176096868
2017-08-30,2372.29,30564.0,46527.0,15409643.0,19633434.0,1.2741005096613853,-1.9925419648806069
2017-08-29,2364.74,22309.0,44276.0,15358581.0,19530009.0,1.2716024351468407,-2.33591562020056
2017-08-28,2370.3,22687.0,40358.0,15388756.0,19554981.0,1.2707317602540453,0.6187620793894643
2017-08-25,2378.51,34196.0,46646.0,15447540.0,19562817.0,1.2664033885006933,0.1679886807014535
2017-08-24,2375.84,29553.0,47439.0,15439138.0,19524712.0,1.2646244887506026,-0.8032420582221379
2017-08-23,2366.4,22862.0,40725.0,15382270.0,19475425.0,1.266095641280513,-1.2102394106813996
2017-08-22,2365.33,25186.0,40369.0,15369958.0,19424041.0,1.2637666934418428,-1.2728578860016349
2017-08-21,2355.0,20723.0,38606.0,15303860.0,19436546.0,1.2700420678181845,0.3239133813396881
2017-08-18,2358.37,20148.0,43956.0,15327782.0,19387039.0,1.2648300321599042,-1.1262853762853764
2017-08-17,2361.67,25577.0,46960.0,15346529.0,19407916.0,1.264645314911274,0.44456984667802385
2017-08-16,2348.26,27052.0,61690.0,15256702.0,19518046.0,1.279309643722477,1.7852164046036634
2017-08-14,2334.22,21403.0,46575.0,15155756.0,19536839.0,1.2890705683042138,0.40349973161567365
2017-08-11,2319.71,31858.0,63230.0,15036268.0,19564739.0,1.3011698780575074,0.44124624387157996
2017-08-10,2359.47,28387.0,62935.0,15297645.0,19568364.0,1.2791749318277421,0.05759911019305633
2017-08-09,2368.39,23407.0,46936.0,15355933.0,19522071.0,1.2713047784201716,-0.9863004942900971
2017-08-08,2394.73,25285.0,46236.0,15530612.0,19533854.0,1.257764600648062,0.25484470974997836
2017-08-07,2398.75,24412.0,44284.0,15551766.0,19515003.0,1.254841604484018,-0.42568422003432393
2017-08-04,2395.45,27357.0,50840.0,15529781.0,19488846.0,1.254933730230967,-0.5144964594807239
2017-08-03,2386.85,30358.0,65008.0,15473130.0,19493347.0,1.2598192479478942,0.06923763229141029
2017-08-02,2427.63,26157.0,53464.0,15744786.0,19518455.0,1.2396773763708189,0.4696244201705821
2017-08-01,2422.96,26404.0,56052.0,15733274.0,19586685.0,1.2449211143211514,1.217262541925355
2017-07-31,2402.71,27757.0,56465.0,15606549.0,19756343.0,1.2659008086925558,3.0046577525901
2017-07-28,2400.99,31865.0,70197.0,15594999.0,19889522.0,1.275378215798539,1.8972178298217872
2017-07-27,2443.24,42650.0,53971.0,15874880.0,19627119.0,1.2363632984942248,-4.861925849067092
2017-07-26,2434.51,33611.0,64740.0,15818502.0,19708386.0,1.2459072293950464,1.2552826691380907
2017-07-25,2439.9,27520.0,54067.0,15854929.0,19639701.0,1.238712642611014,-1.2703682468048902
2017-07-24,2451.53,23341.0,46370.0,15933463.0,19508359.0,1.2243640318491968,-2.832477895190856
2017-07-21,2450.06,25013.0,52073.0,15928772.0,19501830.0,1.2243147180460616,-0.12538167572446374
2017-07-20,2441.84,25192.0,54527.0,15898609.0,19481578.0,1.2253636780425257,-0.37141232783758504
2017-07-19,2429.94,27097.0,51003.0,15811505.0,19352225.0,1.223933142354254,-2.536184146030626
2017-07-18,2426.04,26066.0,48014.0,15786316.0,19400370.0,1.228935870788346,1.0027283708918233
2017-07-17,2425.1,25421.0,49287.0,15784993.0,19452719.0,1.232355250331755,1.062125915555826
2017-07-14,2414.63,25877.0,52888.0,15712304.0,19430888.0,1.2366670094977796,-0.4127779458478294
2017-07-13,2409.49,28926.0,61699.0,15680274.0,19458126.0,1.2409302286426882,0.44146582602635376
2017-07-12,2391.77,26893.0,53523.0,15559803.0,19481309.0,1.2520279980408493,0.43314089270033446
2017-07-11,2396.0,28446.0,49421.0,15582531.0,19432985.0,1.2471006796007658,-0.9778029582566116
2017-07-10,2382.1,29626.0,49246.0,15491969.0,19443584.0,1.2550750650223996,0.2152256020793567
2017-07-07,2379.87,31437.0,54891.0,15405385.0,19320701.0,1.2541524278685667,-2.2386730065037983
2017-07-06,2387.81,30147.0,48044.0,15468955.0,19369700.0,1.2521660319006682,1.0198776121888269
2017-07-05,2388.35,33372.0,47861.0,15468657.0,19423263.0,1.255652833985523,1.1191366665970206
2017-07-04,2380.52,41178.0,48997.0,15418001.0,19455891.0,1.2618945218644102,0.6659183215298896
2017-07-03,2394.48,31099.0,47827.0,15512361.0,19376515.0,1.2491016035534501,-1.65964831580488
2017-06-30,2391.79,34353.0,51000.0,15492610.0,19419680.0,1.2534802076602973,0.8463725490196078
2017-06-29,2395.66,44513.0,55199.0,15522875.0,19343429.0,1.2461241232696907,-1.3813837207195783
2017-06-28,2382.56,36118.0,60181.0,15436782.0,19373713.0,1.2550357321882242,0.5032153005101277
2017-06-27,2391.95,35803.0,64735.0,15506002.0,19294596.0,1.2443308081606077,-1.2221672974434232
2017-06-26,2388.66,32567.0,52138.0,15483840.0,19252025.0,1.243362434641536,-0.8165061950976256
2017-06-23,2378.6,25626.0,58634.0,15419190.0,19242639.0,1.247966916550091,-0.16007777057679845
2017-06-22,2370.37,29923.0,68290.0,15366515.0,19156093.0,1.246612716025722,-1.267330502269732
